Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
04/02/2015,12:09:00,MCP,"1st district, Rockville",EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE,AVERY RD W/B @ WARM SPRINGS,39.115155,-77.1217433333333,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2009.0,FORD,TK,WHITE,Citation,21-801.1,Transportation Article,No,WHITE,F,ROCKVILLE,MD,MD,Q - Marked Laser,"(39.115155, -77.1217433333333)"
04/02/2015,12:07:00,MCP,"1st district, Rockville","DRIVER FAIL TO MAKE REQUIRED STOP AT SIGN, PAVEMENT MARK",BOUIC AVE @ CHAPMAN AVE,39.0609416666667,-77.1209983333333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005.0,BMW,TK,SILVER,Citation,21-202(m),Transportation Article,No,ASIAN,M,SILVER SPRING,MD,MD,L - Motorcycle,"(39.0609416666667, -77.1209983333333)"
04/02/2015,12:06:00,MCP,"1st district, Rockville",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,CHAPMAN AVE @ HALPINE RD,39.0624716666667,-77.123075,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006.0,LINCOLN,ZEPHER,BLACK,Citation,13-411(a),Transportation Article,No,BLACK,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.0624716666667, -77.123075)"
04/02/2015,12:06:00,MCP,"1st district, Rockville",OPERATOR NOT RESTRAINED BY SEATBELT,CHAPMAN AVE @ HALPINE RD,39.0624716666667,-77.123075,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006.0,LINCOLN,ZEPHER,BLACK,Warning,22-412.3(b),Transportation Article,No,BLACK,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.0624716666667, -77.123075)"
04/02/2015,12:04:00,MCP,"2nd district, Bethesda",OPERATOR NOT RESTRAINED BY SEATBELT,10500 METROPOLITAN,39.027525,-77.0722883333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000.0,FORD,CROWN VIC,GREEN,Citation,22-412.3(b),Transportation Article,No,BLACK,M,HAGERSTOWN,MD,MD,A - Marked Patrol,"(39.027525, -77.0722883333333)"
04/02/2015,12:03:00,MCP,"4th district, Wheaton",FAILURE TO EQUIP. VEH. WITH ACTING WHEEL BRAKES AS REQUIRED,NEW HAMPSHIRE / NOTLEY RD,39.0807566666667,-77.00121999999999,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013.0,HYUNDA,ELANTRA,GRAY,Warning,22-301(d),Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.0807566666667, -77.00122)"
04/02/2015,11:59:00,MCP,"4th district, Wheaton",FAILURE TO REMAIN STOPPED FOR STOPPED SCHOOL VEH. OPERATING ALTERNATELY FLASHING RED LIGHTS,LAYHILL RD / LONGMEADE RD,39.08631,-77.0175816666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010.0,CADI,SU,GRAY,Citation,21-706(b),Transportation Article,No,BLACK,F,LAUREL,MD,MD,A - Marked Patrol,"(39.08631, -77.0175816666667)"
04/02/2015,11:59:00,MCP,"4th district, Wheaton",FAILURE TO STOP AT STOP SIGN,LAYHILL RD / LONGMEADE RD,39.08631,-77.0175816666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010.0,CADI,SU,GRAY,Warning,21-707(a),Transportation Article,No,BLACK,F,LAUREL,MD,MD,A - Marked Patrol,"(39.08631, -77.0175816666667)"
05/15/2013,10:51:00,MCP,"2nd district, Bethesda",PASSENGER AGE 16 OR MORE IN OUTBOARD FRONT SEAT OF MOTOR VEHICLE WITHOUT SEATBELT RESTRAINT,SB CONNECTICUT AVE/KNOWLES AVE,39.025475,-77.0765033333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004.0,TOYT,4S,SILVER,Citation,22-412.3(c),Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.025475, -77.0765033333333)"
09/04/2013,13:41:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GOOD HOPE RD @ WINDMILL LN,39.09789,-76.9852083333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007.0,MERCEDES,4D,SILVER,Citation,21-201(a1),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.09789, -76.9852083333333)"
03/01/2013,12:43:00,MCP,"6th district, Gaithersburg / Montgomery Village",EXCEEDING MAXIMUM SPEED: 63 MPH IN A POSTED 40 MPH ZONE,N FREDERICK AVE @ PROFESSIONAL DRIVE,39.1620571,-77.22457105,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999.0,TOYT,CAMRY,GRAY,Citation,21-801.1,Transportation Article,No,WHITE,F,GAITHERSBURG,MD,MD,Q - Marked Laser,"(39.1620571, -77.22457105)"
03/10/2013,12:18:00,MCP,"5th district, Germantown",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,S/B RT 355 @ HENDERSON CORNER RD,39.0681708333333,-77.1617126166667,No,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,1997.0,HONDA,ACCORD,TAN,Citation,13-401(h),Transportation Article,Yes,WHITE,F,POOLESVILLE,MD,MD,A - Marked Patrol,"(39.0681708333333, -77.1617126166667)"
04/02/2015,11:58:00,MCP,"2nd district, Bethesda",EXCEEDING MAXIMUM SPEED: 34 MPH IN A POSTED 25 MPH ZONE,10400 METROPOLITAN AVE.,39.026866666666706,-77.07047666666669,No,No,No,No,No,Yes,No,No,No,No,MD,08 - Recreational Vehicle,2014.0,HOND,TK,BLACK,Citation,21-801.1,Transportation Article,No,BLACK,F,CLINTON,MD,MD,Q - Marked Laser,"(39.0268666666667, -77.0704766666667)"
04/02/2015,11:58:00,MCP,"1st district, Rockville",EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE,AVERY RD E/B @ WARM SPRINGS,39.115155,-77.1217433333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000.0,ACURA4DR,4DR,GREEN,Citation,21-801.1,Transportation Article,No,WHITE,M,CLARKSVILLE,MD,MD,Q - Marked Laser,"(39.115155, -77.1217433333333)"
04/02/2015,11:57:00,MCP,"5th district, Germantown",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,WISTERIA / GERMANTOWN ROAD,39.18021833333329,-77.27587333333331,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2012.0,CHEV,TK,WHITE,Citation,21-1124.2(d2),Transportation Article,No,HISPANIC,M,BOYDS,MD,MD,A - Marked Patrol,"(39.1802183333333, -77.2758733333333)"
04/02/2015,11:57:00,MCP,"5th district, Germantown",OPERATOR NOT RESTRAINED BY SEATBELT,WISTERIA / GERMANTOWN ROAD,39.18021833333329,-77.27587333333331,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2012.0,CHEV,TK,WHITE,Citation,22-412.3(b),Transportation Article,No,HISPANIC,M,BOYDS,MD,MD,A - Marked Patrol,"(39.1802183333333, -77.2758733333333)"
04/02/2015,11:53:00,MCP,"2nd district, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 25 MPH,10400 METROPOLITAN AVE.,39.026845,-77.070365,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012.0,MINI,4S,BLACK,Warning,21-801.1,Transportation Article,No,WHITE,M,KENSINGTON,MD,MD,Q - Marked Laser,"(39.026845, -77.070365)"
04/02/2015,11:46:00,MCP,"1st district, Rockville",EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE,AVERY RD W/B @ WARM SPRINGS,39.115155,-77.1217433333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1997.0,HOND,4DR,WHITE,Citation,21-801.1,Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,MD,Q - Marked Laser,"(39.115155, -77.1217433333333)"
04/02/2015,11:39:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,RANDOLPH RD @ GLENMONT CIRCLE,39.060103333333295,-77.04576999999999,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009.0,TOYOTA,CAMRY,SILVER,Citation,21-202(h1),Transportation Article,No,WHITE,M,WHEATON,MD,MD,A - Marked Patrol,"(39.0601033333333, -77.04577)"
10/03/2014,07:37:00,MCP,"3rd district, Silver Spring",FAILURE TO EQUIP VEH. WITH REQUIRED REAR STOP LAMP,KING ST AT FENTON ST,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1994.0,VOLV,4S,GREEN,Warning,22-219(a),Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,
04/02/2015,11:37:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAILURE TO STOP AT STOP SIGN LINE,W DEER PARK RD @ DUVALL LA,39.127645,-77.199015,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013.0,TOYT,RAV4,BLACK,Warning,21-707(a),Transportation Article,No,ASIAN,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.127645, -77.199015)"
04/02/2015,11:32:00,MCP,"3rd district, Silver Spring","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",440 UNIVERSITY BLVD E PARKING LOT,39.0071516666667,-76.9976016666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999.0,HONDA,CIVIC,BLUE,Citation,21-901.1(b),Transportation Article,Yes,ASIAN,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0071516666667, -76.9976016666667)"
04/02/2015,11:32:00,MCP,"3rd district, Silver Spring",RECKLESS DRIVING VEHICLE IN WANTON AND WILLFUL DISREGARD FOR SAFETY OF PERSONS AND PROPERTY,440 UNIVERSITY BLVD E PARKING LOT,39.0071516666667,-76.9976016666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999.0,HONDA,CIVIC,BLUE,Citation,21-901.1(a),Transportation Article,Yes,ASIAN,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0071516666667, -76.9976016666667)"
04/02/2015,11:31:00,MCP,"1st district, Rockville",FAILURE TO MAINTAIN LEGIBLE REGISTRATION PLATE FREE FROM COVERS,NORBECK @ ANITA CT,39.083725,-77.13642,No,No,No,No,No,No,No,No,No,No,DC,01 - Motorcycle,1994.0,HARLEY-DAVIDSON,MOTORCYCLE,BLACK,Warning,13-411(c1),Transportation Article,No,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.083725, -77.13642)"
04/02/2015,11:30:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,VEIRS MILL RD / ARBUTUS AVE,39.065476666666704,-77.0988733333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001.0,HONDA,4S,"GREEN, DK",Citation,13-401(h),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0654766666667, -77.0988733333333)"
04/02/2015,11:30:00,MCP,"4th district, Wheaton",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,VEIRS MILL RD / ARBUTUS AVE,39.065476666666704,-77.0988733333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001.0,HONDA,4S,"GREEN, DK",Citation,16-112(c),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0654766666667, -77.0988733333333)"
04/02/2015,11:27:00,MCP,"5th district, Germantown",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,GERMANTOWN ROAD / MIDDLEBROOK,39.179236666666704,-77.266885,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,,Citation,21-503(c),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MA,A - Marked Patrol,"(39.1792366666667, -77.266885)"
04/02/2015,11:24:00,MCP,"4th district, Wheaton",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,GEORGIA@HEATHFIELD,39.086701666666706,-77.07914833333331,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009.0,NISS,4S,SILVER,Warning,13-411(f),Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0867016666667, -77.0791483333333)"
04/02/2015,11:22:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,W/B #2 BRIGHTON DAM RD (WSSC REC AREA),39.1914933333333,-77.0069833333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007.0,KIA,SORENTO,BLUE,Warning,21-801.1,Transportation Article,No,WHITE,M,MOUNT AIRY,MD,MD,Q - Marked Laser,"(39.1914933333333, -77.0069833333333)"
04/02/2015,11:20:00,MCP,"3rd district, Silver Spring",EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,COLUMBIA PIKE / RTE 198,39.097221666666705,-76.9372933333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006.0,HYUN,2S,RED,Warning,21-801.1,Transportation Article,No,WHITE,M,COLUMBIA,MD,MD,A - Marked Patrol,"(39.0972216666667, -76.9372933333333)"
04/02/2015,11:15:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,W/B #2 BRIGHTON DAM RD (WSSC REC AREA),39.1914933333333,-77.0069833333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009.0,CHEV,MALIBU,GRAY,Warning,21-801.1,Transportation Article,No,WHITE,M,OLNEY,MD,MD,Q - Marked Laser,"(39.1914933333333, -77.0069833333333)"
10/03/2014,06:10:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY TAB ON PLATES OF VEH. AS REQUIRED BY ADM.,GEORGIA AVE/ PLYERS MILL RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013.0,HYUNDAI,ELANTRA,BLACK,Warning,13-410(e2),Transportation Article,No,ASIAN,M,TOWSON,MD,MD,A - Marked Patrol,
10/03/2014,06:05:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY TAB ON PLATES OF VEH. AS REQUIRED BY ADM.,UNIVERSITY BLVD / AMHEREST AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010.0,SUBARU,FORESTER,WHITE,Warning,13-410(e2),Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,
10/03/2014,06:01:00,MCP,"4th district, Wheaton","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",UNIVERSITY BLVD W./ INWOOD DR.,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002.0,JEEP,COMMANDER,BLUE,Warning,22-201.1,Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,
04/02/2015,11:04:00,MCP,Headquarters and Special Operations,DRIVING A MOTOR VEH WITHOUT A VALID MEDICAL EXAMINERS CERTIFICATE IN POSSESSION,NORBECK RD @ GEORGIA AVE,39.110718333333296,-77.0743366666667,No,No,No,No,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,1997.0,INTL,DUMP TK,"GREEN, DK",Citation,11-391.41(a),Maryland Rules,No,HISPANIC,M,LOS ANGELES,CA,CA,A - Marked Patrol,"(39.1107183333333, -77.0743366666667)"
10/03/2014,05:33:00,MCP,"4th district, Wheaton",LEFT TURN FROM IMPROPER ROAD POSITION,UNIVERSITY BLVD W./ VEIRS MILL RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006.0,TOYOTA,PRIUS,SILVER,Citation,21-601(b),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,
04/02/2015,11:04:00,MCP,Headquarters and Special Operations,DRIVING COMMERCIAL MOTOR VEH. WITHOUT REQUIRED LICENSE FOR THAT CLASS OF VEHICLE,NORBECK RD @ GEORGIA AVE,39.110718333333296,-77.0743366666667,No,No,No,No,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,1997.0,INTL,DUMP TK,"GREEN, DK",Citation,16-807(a),Transportation Article,No,HISPANIC,M,LOS ANGELES,CA,CA,A - Marked Patrol,"(39.1107183333333, -77.0743366666667)"
04/02/2015,11:04:00,MCP,Headquarters and Special Operations,FAIL TO OBEY OUT-OF-SERVICE ORDER BU DRIVING COMMERCIAL M/V ON HWY.W/TRANSP. NONHAZARDOUS MATERIALS,NORBECK RD @ GEORGIA AVE,39.110718333333296,-77.0743366666667,No,No,No,No,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,1997.0,INTL,DUMP TK,"GREEN, DK",Citation,16-808(b1),Transportation Article,No,HISPANIC,M,LOS ANGELES,CA,CA,A - Marked Patrol,"(39.1107183333333, -77.0743366666667)"
04/02/2015,11:04:00,MCP,Headquarters and Special Operations,OPERATING A COMMERCIAL MOTOR VEHICLE CMV W/O A CDL WHEN REQUIRED,NORBECK RD @ GEORGIA AVE,39.110718333333296,-77.0743366666667,No,No,No,No,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,1997.0,INTL,DUMP TK,"GREEN, DK",Citation,11-383.23,Maryland Rules,No,HISPANIC,M,LOS ANGELES,CA,CA,A - Marked Patrol,"(39.1107183333333, -77.0743366666667)"
04/02/2015,11:04:00,MCP,"4th district, Wheaton",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,WB MD 200 W/O MD 97,39.116578333333294,-77.0653933333333,No,No,No,No,No,No,No,No,No,No,VA,06 - Heavy Duty Truck,2012.0,FORD,F150 TK,WHITE,Citation,21-1124.2(d2),Transportation Article,No,HISPANIC,M,NOKESVILLE,VA,VA,A - Marked Patrol,"(39.1165783333333, -77.0653933333333)"
04/02/2015,11:04:00,MCP,"4th district, Wheaton",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY 70/60,WB MD 200 W/O MD 97,39.116578333333294,-77.0653933333333,No,No,No,No,No,No,No,No,No,No,VA,06 - Heavy Duty Truck,2012.0,FORD,F150 TK,WHITE,Warning,21-801(a),Transportation Article,No,HISPANIC,M,NOKESVILLE,VA,VA,A - Marked Patrol,"(39.1165783333333, -77.0653933333333)"
04/02/2015,11:04:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,E/B #2 BRIGHTON DAM RD (WSSC REC. AREA),39.1914933333333,-77.0069833333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002.0,KIA,VAN,WHITE,Warning,21-801.1,Transportation Article,No,BLACK,M,BROOKEVILLE,MD,MD,Q - Marked Laser,"(39.1914933333333, -77.0069833333333)"
04/02/2015,11:04:00,MCP,"4th district, Wheaton",OPERATOR NOT RESTRAINED BY SEATBELT,E/B #2 BRIGHTON DAM RD (WSSC REC. AREA),39.1914933333333,-77.0069833333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002.0,KIA,VAN,WHITE,Citation,22-412.3(b),Transportation Article,No,BLACK,M,BROOKEVILLE,MD,MD,Q - Marked Laser,"(39.1914933333333, -77.0069833333333)"
04/02/2015,11:00:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 45 MPH,NORBECK RD/FIRESTONE DR,39.121168333333294,-77.01083,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2011.0,FORD,TRUCK,BLACK,Warning,21-801.1,Transportation Article,No,WHITE,M,LAUREL,MD,MD,Q - Marked Laser,"(39.1211683333333, -77.01083)"
04/02/2015,10:56:00,MCP,"3rd district, Silver Spring","ENTERING, TRAVELING IN LANE OVER WHICH RED SIGNAL SHOWN","US 29 / DALE DR, S/B",39.004836666666705,-77.0223383333333,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2006.0,TOYOTA,HIGHLANDER,BLACK,Citation,21-204.1,Transportation Article,No,WHITE,M,TAKOMA PARK,MD,MD,L - Motorcycle,"(39.0048366666667, -77.0223383333333)"
04/02/2015,10:56:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,W/B #2 BRIGHTON DAM RD (WSSC REC AREA),39.1914933333333,-77.0069833333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999.0,HONDA,CIVIC,WHITE,Warning,21-801.1,Transportation Article,No,BLACK,M,BRENTWOOD,MD,MD,Q - Marked Laser,"(39.1914933333333, -77.0069833333333)"
04/02/2015,10:55:00,MCP,"4th district, Wheaton",FALSIFYING/ATTEMPT FALSIFY WITH FRAUDULENT INTENT OFFICIAL DOCUMENT/PLATE ISSUED BY AD.,NB GEORGIA AVE @ PRICHARD RD,39.0353783333333,-77.0493316666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013.0,NISSAN,MAXIMA,MAROON,Citation,14-110(b),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0353783333333, -77.0493316666667)"
04/02/2015,10:55:00,MCP,"4th district, Wheaton",PERSON KNOWINGLY INSERTING FALSE INFORMATION ON TEMP. REG. PLATE,NB GEORGIA AVE @ PRICHARD RD,39.0353783333333,-77.0493316666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013.0,NISSAN,MAXIMA,MAROON,Citation,13-607(b),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0353783333333, -77.0493316666667)"
04/02/2015,10:55:00,MCP,"4th district, Wheaton",UNAUTHORIZED DISPLAY AND USE OF REGISTRATION PLATE,NB GEORGIA AVE @ PRICHARD RD,39.0353783333333,-77.0493316666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013.0,NISSAN,MAXIMA,MAROON,Citation,13-703(g),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0353783333333, -77.0493316666667)"
04/02/2015,10:54:00,MCP,"2nd district, Bethesda",DISPLAY SUSPENDED LIC.,270 @ OLD GEORGETOWN RD,39.0310133333333,-77.13185,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010.0,HONDA,CRV,BLACK,Citation,16-301(e),Transportation Article,No,WHITE,F,OLNEY,MD,MD,A - Marked Patrol,"(39.0310133333333, -77.13185)"
04/02/2015,10:54:00,MCP,"2nd district, Bethesda","DRIVING MOTOR VEH. WHILE LIC. SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",270 @ OLD GEORGETOWN RD,39.0310133333333,-77.13185,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010.0,HONDA,CRV,BLACK,Citation,16-303(h),Transportation Article,No,WHITE,F,OLNEY,MD,MD,A - Marked Patrol,"(39.0310133333333, -77.13185)"
04/02/2015,10:54:00,MCP,"2nd district, Bethesda",DRIVING/ATTEMPTING DRIVE MOTOR VEH. ON HWY W/O REQ. LICENSE AND AUTHORIZATION,270 @ OLD GEORGETOWN RD,39.0310133333333,-77.13185,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010.0,HONDA,CRV,BLACK,Citation,16-101(a),Transportation Article,No,WHITE,F,OLNEY,MD,MD,A - Marked Patrol,"(39.0310133333333, -77.13185)"
04/02/2015,10:54:00,MCP,"2nd district, Bethesda",PERSON DRIVING MOTOR VEH. ON HWY  ON SUSPENDED LIC. AND PRIVILEGE,270 @ OLD GEORGETOWN RD,39.0310133333333,-77.13185,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010.0,HONDA,CRV,BLACK,Citation,16-303(c),Transportation Article,No,WHITE,F,OLNEY,MD,MD,A - Marked Patrol,"(39.0310133333333, -77.13185)"
04/04/2013,01:44:00,MCP,"1st district, Rockville",DRIVING WHILE IMPAIRED BY ALCOHOL,ROCKVILLE PIKE/TALBOT ST,39.068875,-77.16016,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996.0,HONDA,2S,GREEN,Citation,21-902(b1),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.068875, -77.16016)"
10/03/2014,03:55:00,MCP,"4th district, Wheaton",ALLOWING VEH. TO BE DRIVEN ON HWY. WITH SUSPENDED REGISTRATION,BEL PRE RD AND LAYHILL RD,,,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2006.0,NISSAN,SENTRA,GRAY,Citation,13-401(i),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,
10/03/2014,03:55:00,MCP,"4th district, Wheaton",DISPLAY  SUSPENDED LIC.,BEL PRE RD AND LAYHILL RD,,,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2006.0,NISSAN,SENTRA,GRAY,Citation,16-301(e),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,
10/03/2014,03:55:00,MCP,"4th district, Wheaton",DRIVER FAILING TO GIVE TURN SIGNAL CONTINUOUSLY DURING LAST 100' OF TRAVEL BEFORE TURNING,BEL PRE RD AND LAYHILL RD,,,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2006.0,NISSAN,SENTRA,GRAY,Warning,21-604(d),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,
10/03/2014,03:55:00,MCP,"4th district, Wheaton",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,BEL PRE RD AND LAYHILL RD,,,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2006.0,NISSAN,SENTRA,GRAY,Citation,16-101(a),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,
10/03/2014,03:55:00,MCP,"4th district, Wheaton",DRIVING VEH. ON HWY. WITH SUSPENDED  REG.,BEL PRE RD AND LAYHILL RD,,,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2006.0,NISSAN,SENTRA,GRAY,Citation,13-702(a),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,
10/03/2014,03:55:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,BEL PRE RD AND LAYHILL RD,,,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2006.0,NISSAN,SENTRA,GRAY,Citation,13-401(h),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,
10/03/2014,03:55:00,MCP,"4th district, Wheaton",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON REVOKED LICENSE AND PRIVILEGE,BEL PRE RD AND LAYHILL RD,,,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2006.0,NISSAN,SENTRA,GRAY,Citation,16-303(d),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,
